525,853
291,243
985,393
469,144
202,665
449,600
639,260
190,796
873,202
384,131
667,503
205,798
814,287
626,747
259,646
679,307
475,941
684,176
909,94
991,976
460,839
898,569
312,622
717,778
344,583
742,145
682,356
906,976
439,475
171,991
34,430
120,518
952,416
325,988
904,958
108,651
756,849
365,247
832,406
626,193
181,463
193,614
687,764
645,749
802,451
605,534
560,122
153,124
208,736
746,37
561,407
777,341
96,475
779,670
269,56
733,945
896,574
372,972
18,358
969,735
263,651
939,465
454,28
909,676
471,136
568,221
2,350
941,505
679,711
234,761
998,878
597,444
550,328
180,419
195,251
422,548
457,420
347,344
336,144
700,402
817,725
331,978
231,784
495,303
695,345
629,198
553,709
985,596
889,295
881,319
179,673
692,521
169,788
395,786
413,672
986,809
189,963
490,706
931,98
224,251
892,561
97,339
562,915
966,653
865,325
626,279
342,573
985,911
220,523
306,342
386,122
200,411
55,55
90,113
234,589
244,608
419,62
742,686
261,222
100,431
60,817
902,388
649,672
144,97
884,945
783,183
197,500
946,56
214,718
618,992
932,677
425,8
427,208
174,411
91,877
256,387
503,624
414,153
539,472
2,268
310,17
887,86
106,69
49,381
247,857
529,921
656,337
300,823
950,676
345,429
883,644
532,64
375,115
879,591
16,726
480,93
476,200
457,220
602,198
976,870
112,627
948,389
507,230
967,771
551,142
185,517
113,132
795,390
118,872
260,12
448,865
912,885
155,582
585,227
636,794
116,27
383,396
47,849
645,48
479,257
234,477
541,993
754,948
332,353
432,535
914,967
574,875
121,750
405,772
642,115
704,816
430,166
633,96
602,193
336,558
216,958
135,969
914,438
195,194
111,531
668,290
177,877
212,141
724,225
77,68
356,443
243,362
954,313
461,475
220,159
957,858
753,141
476,58
499,971
755,786
166,985
117,506
865,837
183,740
180,906
840,391
435,308
870,852
673,717
669,740
745,156
451,343
715,219
283,97
26,576
268,111
579,21
692,9
206,99
932,700
73,563
229,491
251,638
955,784
255,479
73,93
340,25
750,871
115,54
390,626
899,981
260,510
590,309
504,509
697,721
369,701
138,239
213,923
62,278
18,573
153,796
473,664
742,213
647,639
684,484
196,669
137,584
200,102
313,867
837,664
387,904
402,751
520,848
777,286
296,382
459,975
560,309
250,341
197,885
627,269
690,601
698,556
621,930
339,429
566,415
10,293
82,495
690,307
773,751
32,241
380,608
131,591
741,75
125,988
569,454
157,596
746,262
298,749
131,244
625,445
316,579
641,233
983,172
91,356
101,823
336,794
621,603
228,952
215,649
549,562
120,39
931,667
102,337
871,207
693,510
207,326
235,473
800,339
242,802
332,954
332,511
941,346
637,305
22,689
311,771
247,626
476,349
570,444
928,198
609,754
723,601
15,617
874,132
558,128
951,476
371,721
134,381
654,18
841,530
916,282
581,181
398,750
258,493
287,718
87,946
132,978
476,961
925,214
939,313
435,575
52,718
975,795
965,644
24,740
472,369
343,894
577,35
969,316
898,218
998,725
893,873
366,142
284,338
6,675
199,167
236,538
672,370
3,741
266,186
545,616
683,884
990,783
492,442
685,205
121,65
399,973
360,668
698,618
113,69
349,359
487,258
783,346
389,656
893,917
393,570
373,50
172,605
852,803
168,608
147,895
615,961
496,774
434,854
892,343
902,410
975,903
329,459
47,16
918,919
864,797
779,536
77,149
869,323
624,477
961,96
596,437
363,728
91,984
723,973
281,787
218,426
331,531
679,205
165,625
727,534
313,754
843,491
891,894
175,694
920,161
970,706
823,833
164,25
731,449
207,998
724,948
702,922
863,692
269,614
863,322
78,494
931,795
136,475
3,578
246,133
830,787
139,452
712,316
818,210
603,661
437,491
835,862
819,933
170,527
75,964
763,483
990,180
20,758
220,133
353,12
831,513
300,684
704,173
947,5
499,631
901,116
727,1000
980,137
412,258
249,680
390,38
89,516
634,798
514,464
790,158
451,9
162,168
852,988
524,237
344,479
790,844
134,882
830,187
549,1
549,552
310,927
17,834
270,802
648,998
216,322
534,735
719,629
397,694
134,130
759,873
341,723
905,249
904,876
604,201
985,373
182,462
681,144
72,135
935,293
881,162
732,898
229,466
850,696
101,48
799,908
420,612
126,984
582,665
634,343
165,788
98,451
93,316
293,108
899,442
798,241
63,877
623,939
578,287
687,85
300,451
220,634
277,337
912,13
154,318
757,49
32,636
139,326
653,868
244,629
601,772
949,580
902,75
251,350
283,871
122,279
560,595
535,878
639,451
856,208
291,761
854,672
754,460
141,105
875,582
955,511
684,821
27,452
96,352
844,632
856,20
511,699
639,641
523,275
484,657
122,145
923,222
264,907
530,332
42,65
269,980
390,845
313,984
794,374
792,969
260,276
672,548
114,291
176,531
815,931
466,852
589,6
837,869
633,778
318,735
63,315
2,533
881,145
682,745
607,550
947,16
964,615
756,146
52,899
939,85
936,901
275,632
702,408
448,512
936,652
929,869
866,490
849,603
11,798
994,930
276,831
133,263
706,631
810,742
283,897
115,416
676,254
865,914
972,112
251,224
445,464
608,687
976,952
458,937
102,361
562,316
819,820
258,180
411,218
979,846
95,590
159,131
298,213
46,165
616,142
440,384
160,649
612,174
975,18
403,217
766,181
517,109
621,611
715,639
773,408
856,380
628,895
691,843
71,887
935,754
841,789
213,658
194,278
264,359
965,710
546,150
48,854
630,788
470,691
460,784
59,49
219,507
903,776
942,476
648,78
776,906
279,14
245,395
618,907
6,574
799,514
197,617
653,9
748,807
7,466
510,586
617,438
15,935
879,962
254,879
758,673
619,780
58,741
838,952
257,623
932,440
585,672
578,370
745,932
344,660
51,949
373,561
589,420
81,219
28,431
125,232
747,115
363,151
24,548
253,444
954,811
316,102
956,480
77,782
839,511
681,813
339,80
897,181
342,430
93,544
928,154
315,760
439,460
663,211
603,256
710,427
776,114
626,192
610,117
821,144
266,27
86,1000
139,201
53,445
89,11
268,504
375,625
490,242
835,513
202,982
813,902
564,992
695,106
520,43
623,487
29,14
730,264
842,376
278,163
136,131
236,266
294,365
516,647
928,828
145,548
823,844
915,617
167,801
206,179
344,627
27,579
686,120
433,459
186,37
49,593
894,232
917,791
1,315
503,894
770,649
645,109
25,670
210,895
893,536
420,122
603,742
159,858
1000,311
300,581
931,408
521,790
88,52
252,545
273,202
165,740
