3,31
1,24
2,18
3,26
3,32
3,38
1,15
1,31
4,37
1,34
3,24
2,33
1,29
4,20
2,8
1,2
2,38
3,23
3,4
1,17
2,26
3,15
1,26
2,13
4,7
4,24
2,15
4,26
2,6
2,24
3,19
2,27
3,16
4,12
4,16
4,31
2,38
3,38
4,36
4,12
2,19
4,30
3,14
1,40
3,12
2,7
3,4
2,4
1,21
2,19
4,30
3,12
3,27
2,11
2,8
1,31
2,17
3,33
3,32
4,33
2,37
2,19
4,24
4,1
2,17
4,33
1,39
2,29
2,24
3,13
4,1
2,36
1,17
3,19
1,30
2,27
3,10
1,24
4,38
3,17
2,18
4,11
4,28
1,21
2,20
3,12
3,10
3,26
3,3
1,13
2,13
1,12
2,15
4,31
3,39
4,34
3,29
3,2
3,22
4,13
2,10
1,34
2,33
2,36
1,24
4,35
2,16
3,28
4,17
4,9
1,27
3,20
4,12
3,36
4,27
2,40
3,34
4,3
4,6
4,10
2,4
3,32
3,21
2,38
2,5
2,2
4,16
2,24
2,10
3,7
3,1
3,32
3,4
2,8
4,39
4,33
4,5
1,13
2,10
2,10
1,11
1,1
4,1
4,5
2,2
3,4
1,35
1,9
3,18
3,37
1,6
1,5
2,30
4,6
4,24
1,2
1,21
1,12
4,6
3,22
3,9
2,37
4,15
3,28
2,15
1,4
1,1
4,27
3,8
3,12
3,1
2,8
2,2
2,36
4,35
2,36
3,17
4,13
2,3
3,5
2,39
1,24
3,16
4,32
4,36
3,28
1,19
1,9
2,24
3,7
2,1
3,2
3,11
3,15
1,22
1,11
2,2
3,14
1,11
2,11
2,3
2,18
3,34
2,30
1,12
4,8
2,29
4,2
1,40
3,4
3,5
1,38
2,14
1,11
3,13
1,38
3,33
1,37
3,37
4,31
3,1
3,40
1,18
2,37
3,36
2,25
4,20
1,3
1,24
1,26
3,30
1,9
2,20
3,26
3,6
4,15
1,19
2,25
2,20
4,16
4,8
4,20
4,27
1,19
3,12
3,19
2,10
4,28
4,1
3,40
4,9
4,4
4,23
2,14
3,35
2,5
2,10
2,3
1,21
1,28
2,16
3,5
4,11
1,25
2,5
1,21
4,27
2,35
4,38
1,14
1,24
1,32
2,28
4,33
2,39
3,17
2,2
4,30
2,10
4,12
1,22
1,5
4,33
2,21
4,23
3,31
3,17
1,29
2,7
2,29
4,29
2,37
4,35
2,20
1,5
1,20
1,16
2,3
2,2
1,34
4,11
1,9
1,6
1,20
4,40
1,27
1,11
3,8
2,17
4,4
2,6
4,37
4,10
1,25
2,15
3,13
1,33
2,26
4,36
4,38
3,12
3,33
4,38
1,3
1,10
1,14
1,26
4,11
1,22
3,26
3,11
4,12
4,22
4,21
1,22
2,5
1,12
3,6
